sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
SO51935,TT-T092,26584,20130129,20130205,20130210,5,1,5
SO51936,TI-R982,11287,20130129,20130205,20130210,33,1,33
SO51936,TT-R982,11287,20130129,20130205,20130210,4,1,4
SO51936,HL-U509-R,11287,20130129,20130205,20130210,35,1,35
SO51936,GL-H102-S,11287,20130129,20130205,20130210,24,1,24
SO51937,TI-M267,17374,20130129,20130205,20130210,25,1,25
SO51937,TT-M928,17374,20130129,20130205,20130210,5,1,5
SO51937,HL-U509-R,17374,20130129,20130205,20130210,35,1,35
SO51937,GL-H102-M,17374,20130129,20130205,20130210,24,1,24
SO51938,TI-R982,24741,20130129,20130205,20130210,33,1,33
SO51939,TI-M602,23670,20130129,20130205,20130210,30,1,30
SO51939,TT-M928,23670,20130129,20130205,20130210,5,1,5
SO51939,CL-9009,23670,20130129,20130205,20130210,8,1,8
SO51940,BC-M005,14291,20130129,20130205,20130210,10,1,10
SO51940,WB-H098,14291,20130129,20130205,20130210,5,1,5
SO51940,HL-U509,14291,20130129,20130205,20130210,35,1,35
SO51941,BC-M005,20537,20130129,20130205,20130210,10,1,10
SO51941,WB-H098,20537,20130129,20130205,20130210,5,1,5
SO51941,CA-1098,20537,20130129,20130205,20130210,9,1,9
SO51942,BC-M005,11223,20130129,20130205,20130210,100,10,
SO51942,HY-1023-70,11223,20130129,20130205,20130210,55,1,55
SO51943,BC-M005,12077,20130129,20130205,20130210,10,1,10
SO51943,HY-1023-70,12077,20130129,20130205,20130210,55,1,55
SO51943,GL-H102-S,12077,20130129,20130205,20130210,24,1,24
SO51944,VE-C304-L,18454,20130129,20130205,20130210,64,1,64
SO51944,WB-H098,18454,20130129,20130205,20130210,5,1,5
SO51945,SH-W890-L,18835,20130129,20130205,20130210,70,1,70
SO51945,SO-R809-M,18835,20130129,20130205,20130210,9,1,9
SO51946,WB-H098,12054,20130129,20130205,20130210,5,1,5
SO51946,RA-H123,12054,20130129,20130205,20130210,120,1,120
SO51947,WB-H098,16781,20130129,20130205,20130210,5,1,5
SO51947,HL-U509,16781,20130129,20130205,20130210,35,1,35
SO51947,GL-H102-S,16781,20130129,20130205,20130210,24,1,24
SO51948,TT-M928,15319,20130129,20130205,20130210,5,1,5
SO51948,PK-7098,15319,20130129,20130205,20130210,2,1,2
SO51949,TI-M267,16041,20130129,20130205,20130210,25,1,25
SO51949,TT-M928,16041,20130129,20130205,20130210,5,1,5
SO51949,HL-U509-R,16041,20130129,20130205,20130210,35,1,35
SO51950,TI-M602,22818,20130129,20130205,20130210,30,1,30
SO51950,TT-M928,22818,20130129,20130205,20130210,5,1,5
SO51950,FE-6654,22818,20130129,20130205,20130210,22,1,22
SO51951,TT-R982,24839,20130129,20130205,20130210,4,1,4
SO51951,TI-R092,24839,20130129,20130205,20130210,21,1,21
SO51951,CL-9009,24839,20130129,20130205,20130210,8,1,8
SO51952,WB-H098,24094,20130129,20130205,20130210,5,1,5
SO51952,HL-U509,24094,20130129,20130205,20130210,35,1,35
SO51953,TT-R982,25310,20130129,20130205,20130210,4,1,4
SO51953,TI-R092,25310,20130129,20130205,20130210,21,1,21
SO51953,HL-U509,25310,20130129,20130205,20130210,35,1,35
SO51954,WB-H098,20958,20130129,20130205,20130210,5,1,5
SO51954,VE-C304-M,20958,20130129,20130205,20130210,64,1,64
SO51955,TT-T092,13582,20130129,20130205,20130210,5,1,5
SO51955,TI-T723,13582,20130129,20130205,20130210,29,1,29
SO51955,HL-U509-R,13582,20130129,20130205,20130210,35,1,35
SO51956,TI-R092,29393,20130129,20130205,20130210,21,1,21
SO51956,PK-7098,29393,20130129,20130205,20130210,2,1,2
SO51957,TI-M823,12061,20130129,20130205,20130210,35,1,35
SO51957,TT-M928,12061,20130129,20130205,20130210,5,1,5
SO51957,HL-U509-R,12061,20130129,20130205,20130210,35,1,35
SO51958,BK-R89B-44,20183,20130129,20130205,20130210,2443,1,2443
SO51958,CL-9009,20183,20130129,20130205,20130210,8,1,8
SO51959,BK-M68B-38,11296,20130129,20130205,20130210,2295,1,2295
SO51959,FE-6654,11296,20130129,20130205,20130210,22,1,22
SO51959,PK-7098,11296,20130129,20130205,20130210,2,1,2
SO51960,CA-1098,12283,20130129,20130205,20130210,9,1,9
SO51960,BK-T44U-46,12283,20130129,20130205,20130210,1215,1,1215
SO51961,BK-R19B-48,26749,20130129,20130205,20130210,540,1,540
SO51962,BK-T18Y-54,16491,20130129,20130205,20130210,742,1,742
SO51962,CA-1098,16491,20130129,20130205,20130210,9,1,9
SO51963,BK-T79Y-50,24063,20130129,20130205,20130210,2384,1,2384
SO51963,BC-R205,24063,20130129,20130205,20130210,9,1,9
SO51963,WB-H098,24063,20130129,20130205,20130210,5,1,5
SO51963,HL-U509,24063,20130129,20130205,20130210,35,1,35
SO51964,BK-R89B-44,18309,20130129,20130205,20130210,2443,1,2443
SO51964,BC-R205,18309,20130129,20130205,20130210,9,1,9
SO51964,WB-H098,18309,20130129,20130205,20130210,5,1,5
SO51964,HY-1023-70,18309,20130129,20130205,20130210,55,1,55
SO51965,BK-R89B-48,18250,20130130,20130206,20130211,2443,1,2443
SO51965,TT-R982,18250,20130130,20130206,20130211,4,1,4
SO51965,TI-R982,18250,20130130,20130206,20130211,33,1,33
SO51966,BK-M68S-42,13540,20130130,20130206,20130211,2320,1,2320
SO51966,FE-6654,13540,20130130,20130206,20130211,22,1,22
SO51966,WB-H098,13540,20130130,20130206,20130211,5,1,5
SO51966,BC-M005,13540,20130130,20130206,20130211,10,1,10
SO51966,CA-1098,13540,20130130,20130206,20130211,9,1,9
SO51966,HL-U509-B,13540,20130130,20130206,20130211,35,1,35
SO51967,BK-M68S-46,12807,20130130,20130206,20130211,2320,1,2320
SO51967,WB-H098,12807,20130130,20130206,20130211,5,1,5
SO51967,BC-M005,12807,20130130,20130206,20130211,10,1,10
SO51967,SJ-0194-X,12807,20130130,20130206,20130211,54,1,54
SO51967,GL-H102-S,12807,20130130,20130206,20130211,24,1,24
SO51968,RA-H123,13171,20130130,20130206,20130211,120,1,120
SO51969,TI-M267,14052,20130130,20130206,20130211,25,1,25
SO51969,PK-7098,14052,20130130,20130206,20130211,2,1,2
SO51970,TI-R628,17305,20130130,20130206,20130211,25,1,25
SO51970,TT-R982,17305,20130130,20130206,20130211,4,1,4
SO51970,CA-1098,17305,20130130,20130206,20130211,9,1,9
SO51970,ST-1401,17305,20130130,20130206,20130211,159,1,159
SO51971,TI-M602,16609,20130130,20130206,20130211,30,1,30
SO51971,TT-M928,16609,20130130,20130206,20130211,5,1,5
SO51971,BC-M005,16609,20130130,20130206,20130211,10,1,10
SO51971,WB-H098,16609,20130130,20130206,20130211,5,1,5
SO51971,HL-U509-R,16609,20130130,20130206,20130211,35,1,35
SO51972,TI-M823,21176,20130130,20130206,20130211,35,1,35
SO51973,TI-M823,22846,20130130,20130206,20130211,35,1,35
SO51973,TT-M928,22846,20130130,20130206,20130211,5,1,5
SO51973,HL-U509,22846,20130130,20130206,20130211,35,1,35
SO51974,HL-U509-B,15136,20130130,20130206,20130211,35,1,35
SO51975,GL-H102-S,11763,20130130,20130206,20130211,24,1,24
SO51976,CA-1098,17074,20130130,20130206,20130211,9,1,9
SO51976,LJ-0192-S,17074,20130130,20130206,20130211,50,1,50
SO51977,CA-1098,18191,20130130,20130206,20130211,9,1,9
SO51978,WB-H098,19969,20130130,20130206,20130211,5,1,5
SO51978,BC-R205,19969,20130130,20130206,20130211,9,1,9
SO51978,SJ-0194-X,19969,20130130,20130206,20130211,54,1,54
SO51979,BK-R89B-48,19477,20130130,20130206,20130211,2443,1,2443
SO51979,HY-1023-70,19477,20130130,20130206,20130211,55,1,55
SO51979,HL-U509,19477,20130130,20130206,20130211,35,1,35
SO51980,SJ-0194-L,11502,20130130,20130206,20130211,54,1,54
SO51981,SJ-0194-L,11673,20130130,20130206,20130211,54,1,54
SO51982,TT-T092,28274,20130130,20130206,20130211,5,1,5
SO51983,TI-R092,11641,20130130,20130206,20130211,21,1,21
SO51984,TI-R092,18329,20130130,20130206,20130211,21,1,21
SO51984,PK-7098,18329,20130130,20130206,20130211,2,1,2
SO51985,TT-T092,27066,20130130,20130206,20130211,5,1,5
SO51985,TI-T723,27066,20130130,20130206,20130211,29,1,29
SO51986,TT-R982,15478,20130130,20130206,20130211,4,1,4
SO51986,TI-R982,15478,20130130,20130206,20130211,33,1,33
SO51986,PK-7098,15478,20130130,20130206,20130211,2,1,2
SO51987,BC-M005,16097,20130130,20130206,20130211,10,1,10
SO51988,BC-M005,13491,20130130,20130206,20130211,10,1,10
SO51988,WB-H098,13491,20130130,20130206,20130211,5,1,5
SO51989,WB-H098,21918,20130130,20130206,20130211,5,1,5
SO51989,BC-M005,21918,20130130,20130206,20130211,10,1,10
SO51989,SJ-0194-L,21918,20130130,20130206,20130211,54,1,54
SO51990,BC-M005,12165,20130130,20130206,20130211,10,1,10
SO51990,WB-H098,12165,20130130,20130206,20130211,5,1,5
SO51990,RA-H123,12165,20130130,20130206,20130211,120,1,120
SO51990,GL-H102-L,12165,20130130,20130206,20130211,24,1,24
SO51991,SH-W890-L,11212,20130130,20130206,20130211,70,1,70
SO51991,LJ-0192-M,11212,20130130,20130206,20130211,50,1,50
SO51992,SH-W890-M,18987,20130130,20130206,20130211,70,1,70
SO51992,LJ-0192-L,18987,20130130,20130206,20130211,50,1,50
SO51993,SH-W890-S,27502,20130130,20130206,20130211,70,1,70
SO51994,FE-6654,16334,20130130,20130206,20130211,22,1,22
SO51994,HY-1023-70,16334,20130130,20130206,20130211,55,1,55
SO51994,CL-9009,16334,20130130,20130206,20130211,8,1,8
SO51995,FE-6654,16227,20130130,20130206,20130211,22,1,22
SO51995,LJ-0192-M,16227,20130130,20130206,20130211,50,1,50
SO51995,CA-1098,16227,20130130,20130206,20130211,9,1,9
SO51996,FE-6654,14245,20130130,20130206,20130211,22,1,22
SO51996,HL-U509-B,14245,20130130,20130206,20130211,35,1,35
SO51997,TT-M928,18174,20130130,20130206,20130211,5,1,5
SO51997,PK-7098,18174,20130130,20130206,20130211,2,1,2
SO51998,TT-M928,17882,20130130,20130206,20130211,5,1,5
SO51998,TI-M267,17882,20130130,20130206,20130211,25,1,25
SO51998,PK-7098,17882,20130130,20130206,20130211,2,1,2
SO51999,WB-H098,25799,20130130,20130206,20130211,5,1,5
SO51999,CA-1098,25799,20130130,20130206,20130211,9,1,9
SO52000,TT-T092,27942,20130130,20130206,20130211,5,1,5
SO52000,GL-H102-M,27942,20130130,20130206,20130211,24,1,24
